pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line_2.started,line_3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.7044848999998976,None,2,2,10,2,,,,,29.811826199999814,,29.79651079999985,29.811826199999814,30.795477199999823,30.795477199999823,30.795477199999823,30.795477199999823,30.81180039999981,31.794971699999678,31.794971699999678,32.512630400000035,c,1,0.7044848999998976,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,11,3,2,z,1,0.7917656999998144,None,2,3,11,3,,,,,32.52895919999992,,32.51312749999988,32.52895919999992,33.51190289999977,33.51190289999977,33.51190289999977,33.51190289999977,33.527903199999855,34.511821099999906,34.511821099999906,35.31236450000006,z,1,0.7917656999998144,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,12,0,3,x,1,0.7144635999998172,None,3,0,12,0,,,,,35.32898159999968,,35.31283129999974,35.32898159999968,36.31208939999988,36.31208939999988,36.31208939999988,36.31208939999988,36.3285050999998,37.31200499999977,37.31200499999977,38.029390799999874,x,1,0.7144635999998172,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,13,1,3,v,1,0.6996907000002466,None,3,1,13,1,,,,,38.04519419999997,,38.029946499999824,38.04519419999997,39.02859559999979,39.02859559999979,39.02859559999979,39.02859559999979,39.04503109999996,40.02862520000008,40.02862520000008,40.729605699999865,v,1,0.6996907000002466,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,14,2,3,c,1,0.7647570000003725,None,3,2,14,2,,,,,40.74497969999993,,40.73011399999996,40.74497969999993,41.74514129999989,41.74514129999989,41.74514129999989,41.74514129999989,41.74514129999989,42.745184699999754,42.745184699999754,43.512728100000004,c,1,0.7647570000003725,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,15,3,3,z,1,0.7073903000000428,None,3,3,15,3,,,,,43.52851299999975,,43.51329459999988,43.52851299999975,44.51185099999975,44.51185099999975,44.51185099999975,44.51185099999975,44.5283445,45.51194919999989,45.51194919999989,46.22915009999997,z,1,0.7073903000000428,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,16,0,4,x,1,0.7266422000002422,None,4,0,16,0,,,,,46.24623470000006,,46.229780599999685,46.24623470000006,47.22897669999975,47.22897669999975,47.22897669999975,47.22897669999975,47.245381299999735,48.22858709999991,48.22858709999991,48.9623845000001,x,1,0.7266422000002422,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,17,1,4,v,1,0.7885504000000765,None,4,1,17,1,,,,,48.979438800000025,,48.96283319999975,48.979438800000025,49.961944499999845,49.961944499999845,49.961944499999845,49.961944499999845,49.97864019999997,50.96190509999997,50.96190509999997,51.76242520000005,v,1,0.7885504000000765,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,18,2,4,c,1,0.8079588999999032,None,4,2,18,2,,,,,51.77862090000008,,51.76291970000011,51.77862090000008,52.762077399999725,52.762077399999725,52.762077399999725,52.762077399999725,52.77854679999973,53.762020499999835,53.762020499999835,54.57931049999979,c,1,0.8079588999999032,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,19,3,4,z,1,0.783599299999878,None,4,3,19,3,,,,,54.59527369999978,,54.579889000000094,54.59527369999978,55.57852529999991,55.57852529999991,55.57852529999991,55.57852529999991,55.59541649999983,56.57884389999981,56.57884389999981,57.37927529999979,z,1,0.783599299999878,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,20,0,5,x,1,0.6762723000001643,None,5,0,20,0,,,,,57.39599999999973,,57.37983209999993,57.39599999999973,58.37791070000003,58.37791070000003,58.37791070000003,58.37791070000003,58.41189039999972,59.37842619999992,59.37842619999992,60.062787899999876,x,1,0.6762723000001643,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,21,1,5,v,1,0.9691204000000653,None,5,1,21,1,,,,,60.078605199999856,,60.06327959999999,60.078605199999856,61.06198059999997,61.06198059999997,61.06198059999997,61.06198059999997,61.07862329999989,62.062215800000104,62.062215800000104,63.04616829999986,v,1,0.9691204000000653,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,22,2,5,c,1,0.7804461000000629,None,5,2,22,2,,,,,63.06213959999968,,63.0467251,63.06213959999968,64.04532530000006,64.04532530000006,64.04532530000006,64.04532530000006,64.06168099999968,65.04529289999982,65.04529289999982,65.82912660000011,c,1,0.7804461000000629,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,23,3,5,z,1,0.9356193999997231,None,5,3,23,3,,,,,65.84515729999976,,65.82959439999968,65.84515729999976,66.82875909999984,66.82875909999984,66.82875909999984,66.82875909999984,66.84553400000004,67.82889840000007,67.82889840000007,68.77949020000005,z,1,0.9356193999997231,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,24,0,6,x,1,0.6733103999999912,None,6,0,24,0,,,,,68.79578730000003,,68.78007750000006,68.79578730000003,69.77874829999973,69.77874829999973,69.77874829999973,69.77874829999973,69.7953566000001,70.77861750000011,70.77861750000011,71.46273289999999,x,1,0.6733103999999912,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,25,1,6,v,1,0.8274344999999812,None,6,1,25,1,,,,,71.47886709999966,,71.46319089999997,71.47886709999966,72.46196809999992,72.46196809999992,72.46196809999992,72.46196809999992,72.4787581999999,73.46207199999981,73.46207199999981,74.29677339999989,v,1,0.8274344999999812,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,26,2,6,c,1,0.8176392999998825,None,6,2,26,2,,,,,74.31203699999969,,74.29729849999967,74.31203699999969,75.31201139999985,75.31201139999985,75.31201139999985,75.31201139999985,75.31201139999985,76.3122429,76.3122429,77.14627829999972,c,1,0.8176392999998825,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,27,3,6,z,1,0.8196698000001561,None,6,3,27,3,,,,,77.16118319999987,,77.14685710000003,77.16118319999987,78.16234299999996,78.16234299999996,78.16234299999996,78.16234299999996,78.16234299999996,79.14541989999998,79.14541989999998,79.97946139999976,z,1,0.8196698000001561,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,28,0,7,x,1,0.667071599999872,None,7,0,28,0,,,,,79.99540909999996,,79.97994289999997,79.99540909999996,80.97975619999988,80.97975619999988,80.97975619999988,80.97975619999988,80.99569410000004,81.99542840000004,81.99542840000004,82.67952930000001,x,1,0.667071599999872,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,29,1,7,v,1,0.7301175999996303,None,7,1,29,1,,,,,82.69541619999973,,82.679979,82.69541619999973,83.67868790000011,83.67868790000011,83.67868790000011,83.67868790000011,83.69546480000008,84.67870579999999,84.67870579999999,85.41260179999972,v,1,0.7301175999996303,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,30,2,7,c,1,0.8423463999997693,None,7,2,30,2,,,,,85.42915569999968,,85.4130753999998,85.42915569999968,86.41207720000011,86.41207720000011,86.41207720000011,86.41207720000011,86.4294119000001,87.41203360000009,87.41203360000009,88.26293279999982,c,1,0.8423463999997693,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-150,z,31,3,7,z,1,0.8134862000001704,None,7,3,31,3,,,,,88.27876769999966,,88.26348909999979,88.27876769999966,89.26217479999968,89.26217479999968,89.26217479999968,89.26217479999968,89.27872329999991,90.26209530000006,90.26209530000006,91.07908619999989,z,1,0.8134862000001704,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
-50,x,32,0,8,x,1,0.6663352999999006,None,8,0,32,0,,,,,91.09646389999989,,91.07968729999993,91.09646389999989,92.07886770000005,92.07886770000005,92.07886770000005,92.07886770000005,92.09566760000007,93.07889419999992,93.07889419999992,93.74637269999994,x,1,0.6663352999999006,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
150,v,33,1,8,v,1,0.7514611000001423,None,8,1,33,1,,,,,93.76241949999985,,93.74689929999977,93.76241949999985,94.76215849999971,94.76215849999971,94.76215849999971,94.76215849999971,94.76215849999971,95.7454588999999,95.7454588999999,96.51296120000006,v,1,0.7514611000001423,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
50,c,34,2,8,c,1,0.6811548000000585,None,8,2,34,2,,,,,96.52869379999993,,96.51351159999967,96.52869379999993,97.51218349999999,97.51218349999999,97.51218349999999,97.51218349999999,97.5289742,98.5121764999999,98.5121764999999,99.19618559999981,c,1,0.6811548000000585,None,,,,,par_2_mtr_seq,001,2025-10-01_19h58.27.067,untitled,,2025.1.1,59.746578910965944,2025-10-01 19h58.55.438069 +0530,
